Quest ID,Quest Name,Faction,Item ID,Item Name,Item Level,Quality,Slot
13207,"Halls of Stone",Both,44373,"Pauldrons of Reconnaissance",175,Rare,"Shoulder"
13205,"Disarmament",Alliance,44375,"Razor-Blade Pendant",151,Rare,"Neck"
13205,"Disarmament",Alliance,44376,"Necklace of Fragmented Light",151,Rare,"Neck"
13205,"Disarmament",Alliance,44374,"Amulet of the Tranquil Mind",151,Rare,"Neck"
13205,"Disarmament",Alliance,44377,"Woven Steel Necklace",151,Rare,"Neck"
13219,"Battle at Valhalas: Final Challenge",undefined,44382,"Robes of Refrained Celebration",183,Rare,"Chest"
13219,"Battle at Valhalas: Final Challenge",undefined,44383,"Battleplate of Unheard Ovation",183,Rare,"Chest"
13219,"Battle at Valhalas: Final Challenge",undefined,44385,"Tunic of the Unduly Victorious",183,Rare,"Chest"
13219,"Battle at Valhalas: Final Challenge",undefined,44384,"Chestguard of Unwanted Success",183,Rare,"Chest"
13151,"A Royal Escort",Both,44396,"Gloves of the Time Guardian",187,Rare,"Hands"
13151,"A Royal Escort",Both,44397,"Handwraps of Preserved History",187,Rare,"Hands"
13151,"A Royal Escort",Both,44398,"Grips of Chronological Events",187,Rare,"Hands"
13151,"A Royal Escort",Both,44399,"Gauntlets of The Culling",187,Rare,"Hands"
13206,"Disarmament",Horde,44400,"Necklace of Calm Skies",146,Rare,"Neck"
13206,"Disarmament",Horde,44401,"Hundred Tooth Necklace",146,Rare,"Neck"
13206,"Disarmament",Horde,44403,"Amulet of Constrained Power",146,Rare,"Neck"
13206,"Disarmament",Horde,44402,"Tiled-Stone Pendant",146,Rare,"Neck"
13131,"Junk in My Trunk",Both,44404,"Bauble-Woven Gown",187,Rare,"Chest"
13131,"Junk in My Trunk",Both,44405,"Exotic Leather Tunic",187,Rare,"Chest"
13131,"Junk in My Trunk",Both,44406,"Gilded Ringmail Hauberk",187,Rare,"Chest"
13131,"Junk in My Trunk",Both,44407,"Silver-Plated Battlechest",187,Rare,"Chest"
13384,"Judgment at the Eye of Eternity",undefined,44657,"Torque of the Red Dragonflight",213,Epic,"Neck"
13384,"Judgment at the Eye of Eternity",undefined,44658,"Chain of the Ancient Wyrm",213,Epic,"Neck"
13384,"Judgment at the Eye of Eternity",undefined,44659,"Pendant of the Dragonsworn",213,Epic,"Neck"
13384,"Judgment at the Eye of Eternity",undefined,44660,"Drakescale Collar",213,Epic,"Neck"
13385,"Heroic Judgment at the Eye of Eternity",undefined,44665,"Nexus War Champion Beads",226,Epic,"Neck"
13385,"Heroic Judgment at the Eye of Eternity",undefined,44661,"Wyrmrest Necklace of Power",226,Epic,"Neck"
13385,"Heroic Judgment at the Eye of Eternity",undefined,44662,"Life-Binder's Locket",226,Epic,"Neck"
13385,"Heroic Judgment at the Eye of Eternity",undefined,44664,"Favor of the Dragon Queen",226,Epic,"Neck"
1046,"Raene's Cleansing",Both,1116,"Ring of Pure Silver",31,Uncommon,"Finger"
1046,"Raene's Cleansing",Both,5815,"Glacial Stone",31,Uncommon,"Two-Hand"
1046,"Raene's Cleansing",Both,17046,"Gutterblade",31,Uncommon,"One-Hand"
104,"The Coastal Menace",Both,1172,"Grayson's Torch",21,Uncommon,"Held In Off-hand"
104,"The Coastal Menace",Both,1557,"Buckler of the Seas",20,Uncommon,"Off Hand"
104,"The Coastal Menace",Both,5240,"Torchlight Wand",21,Uncommon,"Ranged"
275,"Blisters on The Land",Both,1273,"Forest Chain",25,Uncommon,"Chest"
275,"Blisters on The Land",Both,2263,"Phytoblade",25,Uncommon,"One-Hand"
275,"Blisters on The Land",Both,3558,"Fen Keeper Robe",25,Uncommon,"Chest"
219,"Missing In Action",Alliance,1275,"Deputy Chain Coat",25,Uncommon,"Chest"
219,"Missing In Action",Alliance,3431,"Bone-studded Leather",25,Uncommon,"Chest"
219,"Missing In Action",Alliance,3555,"Robe of Solomon",25,Uncommon,"Chest"
89,"The Everstill Bridge",Alliance,1303,"Bridgeworker's Gloves",20,Uncommon,"Hands"
89,"The Everstill Bridge",Alliance,1304,"Riding Gloves",20,Uncommon,"Hands"
89,"The Everstill Bridge",Alliance,1310,"Smith's Trousers",20,Uncommon,"Legs"
217,"In Defense of the King's Lands",Alliance,1436,"Frontier Britches",17,Uncommon,"Legs"
217,"In Defense of the King's Lands",Alliance,1832,"Lucky Trousers",17,Uncommon,"Legs"
217,"In Defense of the King's Lands",Alliance,6187,"Dwarven Defender",17,Uncommon,"Off Hand"
14,"The People's Militia",Alliance,1480,"Fist of the People's Militia",17,Uncommon,"One-Hand"
14,"The People's Militia",Alliance,1566,"Edge of the People's Militia",17,Uncommon,"Two-Hand"
14,"The People's Militia",Alliance,12296,"Spark of the People's Militia",17,Uncommon,"Ranged"
223,"Worgen in the Woods",Alliance,1547,"Shield of the Faith",30,Uncommon,"Off Hand"
223,"Worgen in the Woods",Alliance,2902,"Cloak of the Faith",30,Uncommon,"Back"
223,"Worgen in the Woods",Alliance,5244,"Consecrated Wand",30,Uncommon,"Ranged"
166,"The Defias Brotherhood",Alliance,2042,"Staff of Westfall",24,Rare,"Two-Hand"
166,"The Defias Brotherhood",Alliance,2041,"Tunic of Westfall",24,Rare,"Chest"
166,"The Defias Brotherhood",Alliance,6087,"Chausses of Westfall",24,Rare,"Legs"
214,"Red Silk Bandanas",Alliance,2074,"Solid Shortblade",18,Uncommon,"One-Hand"
214,"Red Silk Bandanas",Alliance,2089,"Scrimshaw Dagger",18,Uncommon,"One-Hand"
214,"Red Silk Bandanas",Alliance,6094,"Piercing Axe",18,Uncommon,"Two-Hand"
501,"Elixir of Pain",Horde,2230,"Gloves of Brawn",24,Uncommon,"Hands"
501,"Elixir of Pain",Horde,3741,"Stomping Boots",24,Uncommon,"Feet"
501,"Elixir of Pain",Horde,6482,"Firewalker Boots",24,Uncommon,"Feet"
452,"Pyrewood Ambush",Horde,2818,"Stretched Leather Trousers",15,Uncommon,"Legs"
452,"Pyrewood Ambush",Horde,3449,"Mystic Shawl",15,Uncommon,"Back"
452,"Pyrewood Ambush",Horde,3450,"Faerleia's Shield",15,Uncommon,"Off Hand"
314,"Protecting the Herd",Alliance,2817,"Soft Leather Tunic",12,Uncommon,"Chest"
314,"Protecting the Herd",Alliance,3103,"Coldridge Hammer",12,Uncommon,"Two-Hand"
314,"Protecting the Herd",Alliance,10549,"Rancher's Trousers",12,Uncommon,"Legs"
307,"Filthy Paws",Alliance,3161,"Robe of the Keeper",15,Uncommon,"Chest"
307,"Filthy Paws",Alliance,3160,"Ironplate Buckler",15,Uncommon,"Off Hand"
307,"Filthy Paws",Alliance,3166,"Ironheart Chain",15,Uncommon,"Chest"
297,"Gathering Idols",Alliance,3154,"Thelsamar Axe",18,Uncommon,"One-Hand"
297,"Gathering Idols",Alliance,5241,"Dwarven Flamestick",18,Uncommon,"Ranged"
297,"Gathering Idols",Alliance,6186,"Trogg Slicer",18,Uncommon,"Two-Hand"
491,"Wand to Bethor",Horde,3457,"Stamped Trousers",18,Uncommon,"Legs"
491,"Wand to Bethor",Horde,3458,"Rugged Mail Gloves",18,Uncommon,"Hands"
491,"Wand to Bethor",Horde,3581,"Serrated Knife",18,Uncommon,"One-Hand"
1370,"Stealing Supplies",Both,3464,"Feathered Arrow",35,Uncommon,"Ammo"
1370,"Stealing Supplies",Both,3465,"Exploding Shot",36,Uncommon,"Ammo"
1370,"Stealing Supplies",Both,32378,"Silver Star",37,Uncommon,"Thrown"
296,"Ormer's Revenge",Both,3493,"Raptor's End",30,Uncommon,"Ranged"
296,"Ormer's Revenge",Both,3566,"Raptorbane Armor",29,Uncommon,"Chest"
296,"Ormer's Revenge",Both,5246,"Excavation Rod",30,Uncommon,"Ranged"
153,"Red Leather Bandanas",Alliance,3511,"Cloak of the People's Militia",15,Uncommon,"Back"
153,"Red Leather Bandanas",Alliance,5944,"Greaves of the People's Militia",15,Uncommon,"Feet"
153,"Red Leather Bandanas",Alliance,12295,"Leggings of the People's Militia",15,Uncommon,"Legs"
99,"Arugal's Folly",Horde,3570,"Bonegrinding Pestle",16,Uncommon,"One-Hand"
99,"Arugal's Folly",Horde,3586,"Logsplitter",16,Uncommon,"Two-Hand"
99,"Arugal's Folly",Horde,5242,"Cinder Wand",16,Uncommon,"Ranged"
567,"Dangerous!",Horde,3743,"Sentry Buckler",28,Uncommon,"Off Hand"
567,"Dangerous!",Horde,3742,"Bow of Plunder",28,Uncommon,"Ranged"
567,"Dangerous!",Horde,5250,"Charred Wand",28,Uncommon,"Ranged"
1102,"A Vengeful Fate",Horde,4197,"Berylline Pads",36,Rare,"Shoulder"
1102,"A Vengeful Fate",Horde,6725,"Marbled Buckler",36,Rare,"Off Hand"
1102,"A Vengeful Fate",Horde,6742,"Stonefist Girdle",36,Rare,"Waist"
1051,"Vorrel's Revenge",Horde,4643,"Grimsteel Cape",33,Uncommon,"Back"
1051,"Vorrel's Revenge",Horde,7751,"Vorrel's Boots",30,Uncommon,"Feet"
1051,"Vorrel's Revenge",Horde,7750,"Mantle of Woe",33,Uncommon,"Shoulder"
827,"Skull Rock",Horde,4939,"Steady Bastard Sword",11,Uncommon,"Two-Hand"
827,"Skull Rock",Horde,4948,"Stinging Mace",11,Uncommon,"One-Hand"
827,"Skull Rock",Horde,4947,"Jagged Dagger",11,Uncommon,"One-Hand"
876,"Serena Bloodfeather",Horde,5279,"Harpy Skinner",20,Uncommon,"One-Hand"
876,"Serena Bloodfeather",Horde,5321,"Elegant Shortsword",20,Uncommon,"One-Hand"
876,"Serena Bloodfeather",Horde,5318,"Zhovur Axe",20,Uncommon,"Two-Hand"
913,"Cry of the Thunderhawk",Horde,5299,"Gloves of the Moon",20,Uncommon,"Hands"
913,"Cry of the Thunderhawk",Horde,5302,"Cobalt Buckler",20,Uncommon,"Off Hand"
913,"Cry of the Thunderhawk",Horde,5306,"Wind Rider Staff",20,Uncommon,"Two-Hand"
4740,"WANTED: Murkdeep!",Alliance,5315,"Timberland Armguards",18,Uncommon,"Wrist"
4740,"WANTED: Murkdeep!",Alliance,15403,"Ridgeback Bracers",18,Uncommon,"Wrist"
4740,"WANTED: Murkdeep!",Alliance,15404,"Breakwater Girdle",18,Uncommon,"Waist"
855,"Centaur Bracers",Horde,5344,"Pointed Axe",14,Uncommon,"One-Hand"
855,"Centaur Bracers",Horde,5346,"Orcish Battle Bow",14,Uncommon,"Ranged"
855,"Centaur Bracers",Horde,5345,"Stonewood Hammer",14,Uncommon,"Two-Hand"
873,"Isha Awak",Horde,5357,"Ward of the Vale",27,Uncommon,"Off Hand"
873,"Isha Awak",Horde,5355,"Beastmaster's Girdle",28,Uncommon,"Waist"
873,"Isha Awak",Horde,5356,"Branding Rod",27,Uncommon,"Ranged"
957,"Bashal'Aran",Alliance,5604,"Elven Wand",13,Uncommon,"Ranged"
957,"Bashal'Aran",Alliance,5617,"Vagabond Leggings",13,Uncommon,"Legs"
957,"Bashal'Aran",Alliance,7229,"Explorer's Vest",13,Uncommon,"Chest"
741,"The Absent Minded Prospector",Both,5630,"Windfelt Gloves",20,Uncommon,"Hands"
741,"The Absent Minded Prospector",Both,5629,"Hammerfist Gloves",20,Uncommon,"Hands"
741,"The Absent Minded Prospector",Both,11936,"Relic Hunter Belt",20,Uncommon,"Waist"
1035,"Fallen Sky Lake",Both,5814,"Snapbrook Armor",30,Uncommon,"Chest"
1035,"Fallen Sky Lake",Both,6722,"Beastial Manacles",30,Uncommon,"Wrist"
1035,"Fallen Sky Lake",Both,17047,"Luminescent Amice",30,Uncommon,"Shoulder"
176,"Wanted: "Hogger"",Alliance,6084,"Stormwind Guard Leggings",13,Uncommon,"Legs"
176,"Wanted: "Hogger"",Alliance,6085,"Footman Tunic",13,Uncommon,"Chest"
176,"Wanted: "Hogger"",Alliance,6215,"Balanced Fighting Stick",13,Uncommon,"Two-Hand"
1089,"The Den",Horde,6669,"Sacred Band",25,Uncommon,"Finger"
1089,"The Den",Horde,6670,"Panther Armor",27,Uncommon,"Chest"
1089,"The Den",Horde,6671,"Juggernaut Leggings",27,Uncommon,"Legs"
1144,"Willix the Importer",Both,6748,"Monkey Ring",31,Uncommon,"Finger"
1144,"Willix the Importer",Both,6749,"Tiger Band",31,Uncommon,"Finger"
1144,"Willix the Importer",Both,6750,"Snake Hoop",31,Uncommon,"Finger"
14355,"Into The Scarlet Monastery",Horde,6803,"Prophetic Cane",44,Rare,"Held In Off-hand"
14355,"Into The Scarlet Monastery",Horde,6802,"Sword of Omen",44,Rare,"One-Hand"
14355,"Into The Scarlet Monastery",Horde,10711,"Dragon's Blood Necklace",44,Rare,"Neck"
1792,"Whirlwind Weapon",Both,6975,"Whirlwind Axe",40,Rare,"Two-Hand"
1792,"Whirlwind Weapon",Both,6977,"Whirlwind Sword",40,Rare,"Two-Hand"
1792,"Whirlwind Weapon",Both,6976,"Whirlwind Warhammer",40,Rare,"Two-Hand"
1952,"Mage's Wand",Both,7514,"Icefury Wand",40,Rare,"Ranged"
1952,"Mage's Wand",Both,7513,"Ragefire Wand",40,Rare,"Ranged"
1952,"Mage's Wand",Both,11263,"Nether Force Wand",40,Rare,"Ranged"
1049,"Compendium of the Fallen",Horde,7747,"Vile Protector",41,Uncommon,"Off Hand"
1049,"Compendium of the Fallen",Horde,7749,"Omega Orb",41,Uncommon,"Held In Off-hand"
1049,"Compendium of the Fallen",Horde,17508,"Forcestone Buckler",41,Uncommon,"Off Hand"
2418,"Power Stones",Both,9522,"Energized Stone Circle",36,Uncommon,"Off Hand"
2418,"Power Stones",Both,10358,"Duracin Bracers",36,Uncommon,"Wrist"
2418,"Power Stones",Both,10359,"Everlast Boots",36,Uncommon,"Feet"
2841,"Rig Wars",Both,9625,"Dual Reinforced Leggings",37,Rare,"Legs"
2841,"Rig Wars",Both,9624,"Triprunner Dungarees",37,Rare,"Legs"
2841,"Rig Wars",Both,9623,"Civinad Robes",37,Rare,"Chest"
2929,"The Grand Betrayal",Alliance,9625,"Dual Reinforced Leggings",37,Rare,"Legs"
2929,"The Grand Betrayal",Alliance,9624,"Triprunner Dungarees",37,Rare,"Legs"
2929,"The Grand Betrayal",Alliance,9623,"Civinad Robes",37,Rare,"Chest"
864,"Return to Apothecary Zinge",Horde,9635,"Master Apothecary Cape",45,Uncommon,"Back"
864,"Return to Apothecary Zinge",Horde,9634,"Skilled Handling Gloves",46,Uncommon,"Hands"
864,"Return to Apothecary Zinge",Horde,11502,"Loreskin Shoulders",46,Uncommon,"Shoulder"
2938,"Venom to the Undercity",Horde,9649,"Royal Highmark Vestments",55,Rare,"Chest"
2938,"Venom to the Undercity",Horde,9650,"Honorguard Chestpiece",55,Rare,"Chest"
2938,"Venom to the Undercity",Horde,10686,"Aegis of Battle",55,Rare,"Off Hand"
1427,"Threat From the Sea",Horde,9680,"Tok'kar's Murloc Shanker",43,Uncommon,"One-Hand"
1427,"Threat From the Sea",Horde,9678,"Tok'kar's Murloc Basher",43,Uncommon,"Two-Hand"
1427,"Threat From the Sea",Horde,9679,"Tok'kar's Murloc Chopper",43,Uncommon,"Two-Hand"
3625,"Enchanted Azsharite Fel Weaponry",Both,10696,"Enchanted Azsharite Felbane Sword",60,Uncommon,"One-Hand"
3625,"Enchanted Azsharite Fel Weaponry",Both,10698,"Enchanted Azsharite Felbane Staff",60,Uncommon,"Two-Hand"
3625,"Enchanted Azsharite Fel Weaponry",Both,10697,"Enchanted Azsharite Felbane Dagger",60,Uncommon,"One-Hand"
3566,"Rise, Obsidion!",Both,10739,"Ring of Fortitude",53,Uncommon,"Finger"
3566,"Rise, Obsidion!",Both,10741,"Lordrec Helmet",53,Uncommon,"Head"
3566,"Rise, Obsidion!",Both,10740,"Centurion Legplates",53,Uncommon,"Legs"
3463,"Set Them Ablaze!",Both,10744,"Axe of the Ebon Drake",51,Uncommon,"One-Hand"
3463,"Set Them Ablaze!",Both,10742,"Dragonflight Leggings",51,Uncommon,"Legs"
3463,"Set Them Ablaze!",Both,10743,"Drakefire Headguard",51,Uncommon,"Head"
3528,"The God Hakkar",Both,10749,"Avenguard Helm",54,Rare,"Head"
3528,"The God Hakkar",Both,10751,"Gemburst Circlet",54,Rare,"Head"
3528,"The God Hakkar",Both,10750,"Lifeforce Dirk",54,Rare,"One-Hand"
4300,"Bone-Bladed Weapons",Both,11863,"White Bone Shredder",52,Uncommon,"Off Hand"
4300,"Bone-Bladed Weapons",Both,11862,"White Bone Band",52,Uncommon,"Finger"
4300,"Bone-Bladed Weapons",Both,11864,"White Bone Spear",52,Uncommon,"Two-Hand"
4136,"Ribbly Screwspigot",Both,11865,"Rancor Boots",53,Uncommon,"Feet"
4136,"Ribbly Screwspigot",Both,11963,"Penance Spaulders",53,Uncommon,"Shoulder"
4136,"Ribbly Screwspigot",Both,12049,"Splintsteel Armor",53,Uncommon,"Chest"
4510,"Calm Before the Storm",Alliance,11870,"Oblivion Orb",54,Uncommon,"Held In Off-hand"
4510,"Calm Before the Storm",Alliance,11871,"Snarkshaw Spaulders",54,Uncommon,"Shoulder"
4510,"Calm Before the Storm",Alliance,11872,"Eschewal Greaves",54,Uncommon,"Feet"
4511,"Calm Before the Storm",Both,11870,"Oblivion Orb",54,Uncommon,"Held In Off-hand"
4511,"Calm Before the Storm",Both,11871,"Snarkshaw Spaulders",54,Uncommon,"Shoulder"
4511,"Calm Before the Storm",Both,11872,"Eschewal Greaves",54,Uncommon,"Feet"
3962,"It's Dangerous to Go Alone",Both,11904,"Spirit of Aquementas",56,Uncommon,"Held In Off-hand"
3962,"It's Dangerous to Go Alone",Both,11902,"Linken's Sword of Mastery",56,Uncommon,"Main Hand"
3962,"It's Dangerous to Go Alone",Both,11905,"Linken's Boomerang",56,Uncommon,"Trinket"
4491,"A Little Help From My Friends",Both,11911,"Treetop Leggings",55,Uncommon,"Legs"
4491,"A Little Help From My Friends",Both,11910,"Bejeweled Legguards",55,Uncommon,"Legs"
4491,"A Little Help From My Friends",Both,11913,"Clayridge Helm",55,Uncommon,"Head"
4503,"Shizzle's Flyer",Both,11915,"Shizzle's Drizzle Blocker",55,Uncommon,"Off Hand"
4503,"Shizzle's Flyer",Both,11916,"Shizzle's Muzzle",55,Uncommon,"Shoulder"
4503,"Shizzle's Flyer",Both,11917,"Shizzle's Nozzle Wiper",55,Uncommon,"Wrist"
4242,"Abandoned Hope",Alliance,12018,"Conservator Helm",54,Uncommon,"Head"
4242,"Abandoned Hope",Alliance,12021,"Shieldplate Sabatons",54,Uncommon,"Feet"
4242,"Abandoned Hope",Alliance,12041,"Windshear Leggings",54,Uncommon,"Legs"
4322,"Jail Break!",Alliance,12061,"Blade of Reckoning",60,Uncommon,"One-Hand"
4322,"Jail Break!",Alliance,12062,"Skilled Fighting Blade",60,Uncommon,"One-Hand"
4322,"Jail Break!",Alliance,12065,"Ward of the Elements",60,Uncommon,"Trinket"
4024,"A Taste of Flame",Both,12066,"Shaleskin Cape",58,Uncommon,"Back"
4024,"A Taste of Flame",Both,12082,"Wyrmhide Spaulders",58,Uncommon,"Shoulder"
4024,"A Taste of Flame",Both,12083,"Valconian Sash",58,Uncommon,"Waist"
5265,"The Argent Hold",Both,13243,"Argent Defender",62,Rare,"Off Hand"
5265,"The Argent Hold",Both,13246,"Argent Avenger",62,Rare,"One-Hand"
5265,"The Argent Hold",Both,13249,"Argent Crusader",62,Rare,"Two-Hand"
5384,"Kirtonos the Herald",Both,13544,"Spectral Essence",60,Uncommon,"Trinket"
5384,"Kirtonos the Herald",Both,15805,"Penelope's Rose",61,Rare,"Held In Off-hand"
5384,"Kirtonos the Herald",Both,15806,"Mirah's Song",61,Rare,"One-Hand"
4974,"For The Horde!",Both,13965,"Blackhand's Breadth",63,Rare,"Trinket"
4974,"For The Horde!",Both,13966,"Mark of Tyranny",63,Rare,"Trinket"
4974,"For The Horde!",Both,13968,"Eye of the Beast",63,Rare,"Trinket"
5102,"General Drakkisath's Demise",Both,13965,"Blackhand's Breadth",63,Rare,"Trinket"
5102,"General Drakkisath's Demise",Both,13966,"Mark of Tyranny",63,Rare,"Trinket"
5102,"General Drakkisath's Demise",Both,13968,"Eye of the Beast",63,Rare,"Trinket"
4763,"The Blackwood Corrupted",Both,15202,"Wildkeeper Leggings",18,Uncommon,"Legs"
4763,"The Blackwood Corrupted",Both,15203,"Guststorm Legguards",18,Uncommon,"Legs"
4763,"The Blackwood Corrupted",Both,15204,"Moonstone Wand",18,Uncommon,"Ranged"
5321,"The Sleeper Has Awakened",Alliance,15205,"Owlsight Rifle",20,Uncommon,"Ranged"
5321,"The Sleeper Has Awakened",Alliance,15207,"Steelcap Shield",20,Uncommon,"Off Hand"
5321,"The Sleeper Has Awakened",Alliance,15206,"Jadefinger Baton",20,Uncommon,"Held In Off-hand"
4813,"The Fragments Within",Both,15335,"Briarsteel Shortsword",14,Uncommon,"One-Hand"
4813,"The Fragments Within",Both,15396,"Curvewood Dagger",14,Uncommon,"One-Hand"
4813,"The Fragments Within",Both,15397,"Oakthrush Staff",14,Uncommon,"Two-Hand"
14356,"The Power to Destroy...",Both,15450,"Dredgemire Leggings",18,Uncommon,"Legs"
14356,"The Power to Destroy...",Both,15449,"Ghastly Trousers",18,Uncommon,"Legs"
14356,"The Power to Destroy...",Both,15451,"Gargoyle Leggings",18,Uncommon,"Legs"
5064,"Grimtotem Spying",Horde,15457,"Desert Shoulders",28,Uncommon,"Shoulder"
5064,"Grimtotem Spying",Horde,15458,"Tundra Boots",28,Uncommon,"Feet"
5064,"Grimtotem Spying",Horde,15459,"Grimtoll Wristguards",28,Uncommon,"Wrist"
4966,"Protect Kanati Greycloud",Horde,15461,"Lightheel Boots",25,Uncommon,"Feet"
4966,"Protect Kanati Greycloud",Horde,15463,"Palestrider Gloves",25,Uncommon,"Hands"
4966,"Protect Kanati Greycloud",Horde,15462,"Loamflake Bracers",25,Uncommon,"Wrist"
5088,"Arikara",Both,15466,"Clink Shield",28,Uncommon,"Off Hand"
5088,"Arikara",Both,15464,"Brute Hammer",28,Uncommon,"Two-Hand"
5088,"Arikara",Both,15465,"Stingshot Wand",28,Uncommon,"Ranged"
6142,"Clam Bait",Horde,15585,"Pardoc Grips",35,Uncommon,"Hands"
6142,"Clam Bait",Horde,15588,"Bracesteel Belt",35,Uncommon,"Waist"
6142,"Clam Bait",Horde,15587,"Ringtail Girdle",35,Uncommon,"Waist"
5943,"Gizelton Caravan",Both,15691,"Sidegunner Shottie",38,Uncommon,"Ranged"
5943,"Gizelton Caravan",Both,15692,"Kodo Brander",38,Uncommon,"Ranged"
5943,"Gizelton Caravan",Both,15695,"Studded Ring Shield",38,Uncommon,"Off Hand"
5242,"A Final Blow",Both,15707,"Brantwood Sash",58,Uncommon,"Waist"
5242,"A Final Blow",Both,15709,"Gearforge Girdle",58,Uncommon,"Waist"
5242,"A Final Blow",Both,15708,"Blight Leather Gloves",58,Uncommon,"Hands"
5121,"High Chief Winterfall",Both,15784,"Crystal Breeze Mantle",59,Uncommon,"Shoulder"
5121,"High Chief Winterfall",Both,15786,"Fernpulse Jerkin",59,Uncommon,"Chest"
5121,"High Chief Winterfall",Both,15787,"Willow Band Hauberk",59,Uncommon,"Chest"
5253,"The Crystal of Zin-Malor",Both,15792,"Plow Wood Spaulders",58,Uncommon,"Shoulder"
5253,"The Crystal of Zin-Malor",Both,15791,"Turquoise Sash",58,Uncommon,"Waist"
5253,"The Crystal of Zin-Malor",Both,15795,"Emerald Mist Gauntlets",58,Uncommon,"Hands"
5237,"Mission Accomplished!",Alliance,15799,"Heroic Commendation Medal",58,Rare,"Neck"
5237,"Mission Accomplished!",Alliance,15801,"Valiant Shortsword",58,Rare,"One-Hand"
5237,"Mission Accomplished!",Alliance,15800,"Intrepid Shortsword",58,Rare,"One-Hand"
5238,"Mission Accomplished!",Horde,15799,"Heroic Commendation Medal",58,Rare,"Neck"
5238,"Mission Accomplished!",Horde,15801,"Valiant Shortsword",58,Rare,"One-Hand"
5238,"Mission Accomplished!",Horde,15800,"Intrepid Shortsword",58,Rare,"One-Hand"
4701,"Put Her Down",Both,15825,"Traphook Jerkin",59,Uncommon,"Chest"
4701,"Put Her Down",Both,15824,"Astoria Robes",59,Uncommon,"Chest"
4701,"Put Her Down",Both,15827,"Jadescale Breastplate",59,Uncommon,"Chest"
4724,"The Pack Mistress",Both,15825,"Traphook Jerkin",59,Uncommon,"Chest"
4724,"The Pack Mistress",Both,15824,"Astoria Robes",59,Uncommon,"Chest"
4724,"The Pack Mistress",Both,15827,"Jadescale Breastplate",59,Uncommon,"Chest"
5942,"Hidden Treasures",Both,15856,"Archlight Talisman",60,Rare,"Neck"
5942,"Hidden Treasures",Both,15857,"Magebane Scion",60,Rare,"Held In Off-hand"
5942,"Hidden Treasures",Both,15855,"Ring of Protection",60,Rare,"Finger"
824,"Je'neu of the Earthen Ring",Horde,16659,"Deftkin Belt",27,Uncommon,"Waist"
824,"Je'neu of the Earthen Ring",Horde,16661,"Soft Willow Cape",27,Uncommon,"Back"
824,"Je'neu of the Earthen Ring",Horde,16660,"Driftmire Shield",27,Uncommon,"Off Hand"
6571,"Warsong Supplies",Horde,16978,"Warsong Gauntlets",27,Rare,"Hands"
6571,"Warsong Supplies",Horde,16975,"Warsong Sash",27,Rare,"Waist"
6571,"Warsong Supplies",Horde,16977,"Warsong Boots",27,Rare,"Feet"
6041,"When Smokey Sings, I Get Violent",Both,16992,"Smokey's Explosive Launcher",60,Uncommon,"Ranged"
6041,"When Smokey Sings, I Get Violent",Both,16993,"Smokey's Fireshooter",60,Uncommon,"Ranged"
6041,"When Smokey Sings, I Get Violent",Both,17523,"Smokey's Drape",58,Uncommon,"Back"
6148,"The Scarlet Oracle, Demetria",Horde,16998,"Sacred Protector",62,Rare,"Off Hand"
6148,"The Scarlet Oracle, Demetria",Horde,16997,"Stormrager",62,Rare,"Ranged"
6148,"The Scarlet Oracle, Demetria",Horde,16996,"Gorewood Bow",62,Rare,"Ranged"
6187,"Order Must Be Restored",Both,16998,"Sacred Protector",62,Rare,"Off Hand"
6187,"Order Must Be Restored",Both,16997,"Stormrager",62,Rare,"Ranged"
6187,"Order Must Be Restored",Both,16996,"Gorewood Bow",62,Rare,"Ranged"
6136,"The Corpulent One",Horde,17002,"Ichor Spitter",61,Uncommon,"One-Hand"
6136,"The Corpulent One",Horde,17003,"Skullstone Hammer",61,Uncommon,"One-Hand"
6136,"The Corpulent One",Horde,17004,"Sarah's Guide",61,Uncommon,"Two-Hand"
6521,"An Unholy Alliance",Horde,17042,"Nail Spitter",36,Uncommon,"Ranged"
6521,"An Unholy Alliance",Horde,17039,"Skullbreaker",36,Uncommon,"One-Hand"
6521,"An Unholy Alliance",Horde,17043,"Zealot's Robe",36,Uncommon,"Chest"
14353,"An Unholy Alliance",Both,17042,"Nail Spitter",36,Uncommon,"Ranged"
14353,"An Unholy Alliance",Both,17039,"Skullbreaker",36,Uncommon,"One-Hand"
14353,"An Unholy Alliance",Both,17043,"Zealot's Robe",36,Uncommon,"Chest"
7064,"Corruption of Earth and Seed",Both,17705,"Thrash Blade",53,Rare,"One-Hand"
7064,"Corruption of Earth and Seed",Both,17743,"Resurgence Rod",53,Rare,"Two-Hand"
7064,"Corruption of Earth and Seed",Both,17753,"Verdant Keeper's Aim",53,Rare,"Ranged"
7065,"Corruption of Earth and Seed",Both,17705,"Thrash Blade",53,Rare,"One-Hand"
7065,"Corruption of Earth and Seed",Both,17743,"Resurgence Rod",53,Rare,"Two-Hand"
7065,"Corruption of Earth and Seed",Both,17753,"Verdant Keeper's Aim",53,Rare,"Ranged"
7029,"Vyletongue Corruption",Both,17768,"Woodseed Hoop",47,Uncommon,"Finger"
7029,"Vyletongue Corruption",Both,17770,"Branchclaw Gauntlets",47,Uncommon,"Hands"
